Date,Electricity_consumption,Wind_production,Solar_production,Price,Wind+Solar,Delta,Delta_Price
2017-02-27 00:00:00+00:00,193.71600000000004,27.569,2.8710000000000004,0.7360000000000002,30.44,163.27600000000004,120171136.00000006
2017-02-28 00:00:00+00:00,196.969,33.749,2.995000000000001,0.6870000000000002,36.74400000000001,160.225,110074575.00000003
2017-03-01 00:00:00+00:00,197.4,30.596,2.4070000000000005,0.8590000000000003,33.00299999999999,164.397,141217023.00000003
2017-03-02 00:00:00+00:00,198.2330000000001,28.955000000000005,2.1940000000000004,0.6670000000000003,31.149,167.0840000000001,111445028.0000001
2017-03-03 00:00:00+00:00,190.503,37.25,2.495000000000001,0.9190000000000004,39.745000000000005,150.75799999999998,138546602.00000003
2017-03-04 00:00:00+00:00,161.00400000000002,48.026,2.695,0.7650000000000003,50.721,110.28300000000002,84366495.00000004
2017-03-05 00:00:00+00:00,152.628,17.582,2.245,0.3990000000000001,19.827,132.801,52987599.0
2017-03-06 00:00:00+00:00,190.876,20.106,2.156,0.9880000000000004,22.262,168.614,166590632.0000001
2017-03-07 00:00:00+00:00,196.118,19.131,2.046,1.0490000000000002,21.176999999999992,174.941,183513109.00000003
2017-03-08 00:00:00+00:00,193.81200000000004,20.212,2.7600000000000007,0.8530000000000003,22.972,170.84000000000003,145726520.0000001
2017-03-09 00:00:00+00:00,194.736,9.958000000000002,1.765,0.8810000000000002,11.723,183.01299999999998,161234453.00000003
2017-03-10 00:00:00+00:00,192.547,51.911,2.256,0.8330000000000003,54.16700000000001,138.38,115270540.00000004
2017-03-11 00:00:00+00:00,164.23,29.326999999999995,2.932,0.8140000000000004,32.258999999999986,131.971,107424394.00000004
2017-03-12 00:00:00+00:00,153.26900000000003,11.715000000000003,3.128,0.6330000000000001,14.843000000000002,138.42600000000004,87623658.00000004
2017-03-13 00:00:00+00:00,188.283,7.725,3.4359999999999995,0.9180000000000004,11.160999999999998,177.12199999999999,162597996.00000006
2017-03-14 00:00:00+00:00,192.02,21.863000000000007,2.887,0.8270000000000003,24.750000000000007,167.27,138332290.00000006
2017-03-15 00:00:00+00:00,190.51799999999997,26.779,2.79,0.8020000000000004,29.569,160.94899999999998,129081098.00000006
2017-03-16 00:00:00+00:00,185.8350000000001,20.715000000000003,3.303,0.8210000000000004,24.018,161.8170000000001,132851757.00000013
2017-03-17 00:00:00+00:00,180.859,14.799,3.545,0.6790000000000004,18.344,162.51500000000001,110347685.00000007
2017-03-18 00:00:00+00:00,164.02999999999997,37.681,2.076,0.3990000000000001,39.757000000000005,124.27299999999997,49584926.99999999
2017-03-19 00:00:00+00:00,149.75,14.316000000000004,2.036,0.296,16.352000000000004,133.398,39485808.0
2017-03-20 00:00:00+00:00,179.37199999999993,18.191,3.0530000000000004,0.6070000000000002,21.243999999999996,158.12799999999993,95983696.0
2017-03-21 00:00:00+00:00,180.436,7.276999999999999,2.7379999999999995,0.7360000000000003,10.015,170.42100000000002,125429856.00000007
2017-03-22 00:00:00+00:00,186.43,14.029000000000002,2.313,0.8900000000000002,16.342000000000002,170.088,151378320.00000003
2017-03-23 00:00:00+00:00,184.412,4.968,3.441,0.8460000000000004,8.408999999999999,176.00300000000001,148898538.0000001
2017-03-24 00:00:00+00:00,182.467,29.247000000000003,3.757,0.8150000000000003,33.004000000000005,149.46300000000002,121812345.00000006
2017-03-25 00:00:00+00:00,154.168,11.689000000000004,4.098,0.6290000000000002,15.787000000000004,138.381,87041649.00000003
2017-03-26 00:00:00+00:00,143.265,20.166,3.661000000000001,0.6290000000000002,23.827,119.43799999999999,75126502.00000001
2017-03-27 00:00:00+00:00,177.85,1.4929999999999997,4.244,0.8150000000000004,5.737,172.113,140272095.00000006
2017-03-28 00:00:00+00:00,178.997,2.5810000000000004,4.212,0.8140000000000004,6.792999999999999,172.204,140174056.00000006
